0
0
0
0
0
1837
0
2375
3017
0
0
0
0
0
0
0
15
1021
907
0
0
0
0
1228
0
1187
0
0
0
897
0
1206
0
118
1400
573
1039
693
0
1086
470
1051
1432
0
490
178
313
469
646
945
0
1962
1763
218
823
1146
0
489
986
1173
0
0
57
713
748
1271
840
1370
418
913
2799
1346
2542
279
1259
20
752
0
1061
638
1240
881
948
1192
1176
1700
773
1652
1210
2568
1568
211
234
1309
628
404
1020
2218
1421
2514
1189
1426
906
1398
1942
1271
772
1340
208
896
568
1935
1144
1666
1814
2901
1382
1555
2359
2137
2011
2115
774
1470
1011
1498
353
1896
619
1789
652
525
2541
2936
391
1134
1074
1516
1100
1032
2069
674
789
1003
1963
359
1440
508
995
1075
1229
846
973
954
1648
1277
1560
2167
1339
1003
2445
764
926
690
1807
544
1873
746
1353
649
1581
668
1171
1106
1418
774
831
943
747
694
580
841
535
1316
917
598
624
744
1117
1322
1206
875
1098
1975
1629
837
791
891
1749
868
1227
1346
1108
1131
1295
1827
1287
591
2455
738
1137
1108
1551
947
0
0
1514
680
1833
826
142
1161
674
438
617
1316
1108
1503
1245
284
1014
1204
1650
1495
0
558
913
0
1500
1491
1288
2035
0
0
220
29
0
652
825
0
0
0
0
0
0
0
