Rescaled Video Data:
2.09851, 1.89105
2.09063, 1.8885
2.08625, 1.87032
2.0938, 1.86105
2.09824, 1.84216
2.14451, 1.88962
2.14864, 1.88916
2.14074, 1.86477
2.14074, 1.86477
2.14077, 1.86115
2.14148, 1.89966
2.13806, 1.90342
2.12795, 1.90949
2.10572, 1.90503
2.09783, 1.90334
2.09081, 1.89626
2.08224, 1.88855
2.08283, 1.88091
2.07138, 1.88078
2.14661, 1.90471
2.15311, 1.89507
2.14864, 1.88916
2.14725, 1.88891
2.14074, 1.86477
2.14108, 1.86206
2.14083, 1.8593
2.07504, 1.89374
2.06955, 1.88655
2.11323, 1.87766
2.11603, 1.85874
2.11637, 1.86852
2.1178, 1.88829
2.13349, 1.8737
2.12393, 1.88124
2.11071, 1.88209
2.09794, 1.88081
2.10537, 1.86276
2.10163, 1.85659
2.10988, 1.85158
2.12711, 1.85131
2.13076, 1.86016
2.1325, 1.88811
2.12681, 1.89631
2.11852, 1.90174
2.10752, 1.89261
2.09864, 1.89092
2.09076, 1.88836
2.08641, 1.87016
2.09399, 1.86091
2.09847, 1.84203
2.14465, 1.8896
2.14877, 1.88915
2.14093, 1.86473
2.14093, 1.86473
2.14096, 1.86111
2.1416, 1.89963
2.13816, 1.90339
2.12805, 1.90943
2.10583, 1.90491
2.09794, 1.90322
2.09093, 1.89612
2.08238, 1.88838
2.08298, 1.88075
2.07152, 1.88059
2.14671, 1.90469
2.15323, 1.89507
2.14877, 1.88915
2.14739, 1.8889
2.14093, 1.86473
2.14127, 1.86202
2.14102, 1.85926
2.07516, 1.89356
2.06968, 1.88635
2.11338, 1.87756
2.11619, 1.85866
2.11652, 1.86844
2.11792, 1.88822
2.13363, 1.87365
2.12406, 1.88118
2.11084, 1.88201
2.09807, 1.8807
2.10552, 1.86267
2.10179, 1.8565
2.11004, 1.8515
2.12727, 1.85124
2.13092, 1.8601
2.13262, 1.88808
2.12692, 1.89627
2.11862, 1.90168
2.10763, 1.89252
2.09876, 1.89082
2.09088, 1.88824
2.08655, 1.87004
2.09414, 1.8608
2.09864, 1.84193
2.14477, 1.8896
2.1489, 1.88916
2.14108, 1.86468
2.14108, 1.86468
2.14111, 1.86106
2.1417, 1.89963
2.13826, 1.90338
2.12814, 1.90939
2.10592, 1.90482
2.09803, 1.90311
2.09103, 1.896
2.08248, 1.88824
2.08311, 1.88061
2.07163, 1.88042
2.14681, 1.90471
2.15334, 1.8951
2.1489, 1.88916
2.14752, 1.88891
2.14108, 1.86468
2.14143, 1.86197
2.14118, 1.85921
2.07527, 1.89339
2.06978, 1.88617
2.11352, 1.87749
2.11648, 1.85852
2.11677, 1.8683
2.1181, 1.88808
2.13385, 1.87356
2.12426, 1.88106
2.11103, 1.88186
2.09827, 1.88051
2.1058, 1.86249
2.10209, 1.85631
2.11036, 1.85133
2.12758, 1.85113
2.13119, 1.86
2.13279, 1.88799
2.12706, 1.89615
2.11875, 1.90155
2.10779, 1.89236
2.09892, 1.89063
2.09106, 1.88803
2.0868, 1.8698
2.09442, 1.86059
2.09899, 1.84172
2.14494, 1.88955
2.14907, 1.88912
2.14133, 1.86462
2.14133, 1.86462
2.14138, 1.86099
2.14183, 1.89956
2.13838, 1.9033
2.12823, 1.90928
2.10604, 1.90465
2.09816, 1.90292
2.09119, 1.89579
2.08268, 1.88801
2.08332, 1.88037
2.07186, 1.88015
2.14692, 1.90466
2.15348, 1.89507
2.14907, 1.88912
2.14768, 1.88887
2.14133, 1.86462
2.14169, 1.86191
2.14145, 1.85914
2.07544, 1.89315
2.06999, 1.8859
2.11373, 1.87734
2.11662, 1.85862
2.1169, 1.8684
2.1182, 1.88817
2.13399, 1.87369
2.12437, 1.88117
2.11115, 1.88193
2.09839, 1.88055
2.10594, 1.86256
2.10224, 1.85637
2.11052, 1.85142
2.12775, 1.85126
2.13135, 1.86013
2.1329, 1.88811
2.12715, 1.89626
2.11883, 1.90163
2.10789, 1.89242
2.09902, 1.89067
2.09117, 1.88806
2.08692, 1.86983
2.09456, 1.86063
2.09917, 1.84179
2.14504, 1.88969
2.14917, 1.88927
2.14148, 1.86478
2.14148, 1.86478
2.14154, 1.86115
2.14192, 1.8997
2.13846, 1.90343
2.1283, 1.90938
2.10612, 1.90471
2.09824, 1.90297
2.09128, 1.89582
2.08277, 1.88802
2.08343, 1.88039
2.07195, 1.88015
2.147, 1.9048
2.15359, 1.89523
2.14917, 1.88927
2.14779, 1.88901
2.14148, 1.86478
2.14185, 1.86207
2.14161, 1.8593
2.07553, 1.89313
2.07008, 1.8859
2.11385, 1.87742
2.11676, 1.85838
2.11703, 1.86817
2.11832, 1.88797
2.13411, 1.87351
2.1245, 1.88098
2.11127, 1.88171
2.09851, 1.88029
2.10607, 1.86232
2.10238, 1.85613
2.11066, 1.85119
2.12789, 1.85105
2.13148, 1.85993
2.13301, 1.88795
2.12726, 1.89609
2.11893, 1.90144
2.108, 1.89219
2.09914, 1.89042
2.09129, 1.88778
2.08705, 1.86954
2.0947, 1.86037
2.09932, 1.84153
2.14516, 1.88959
2.1493, 1.88919
2.14161, 1.86458
2.14161, 1.86458
2.14166, 1.86096
2.14202, 1.89959
2.13856, 1.90332
2.12838, 1.90923
2.10621, 1.90448
2.09834, 1.90271
2.09138, 1.89555
2.08288, 1.88772
2.08356, 1.8801
2.07206, 1.87981
2.14708, 1.90471
2.15369, 1.89517
2.1493, 1.88919
2.14791, 1.88892
2.14161, 1.86458
2.14197, 1.86187
2.14174, 1.85911
2.07564, 1.89281
2.07018, 1.88554
2.11398, 1.8772
2.11709, 1.85822
2.11732, 1.86801
2.11853, 1.8878
2.13437, 1.8734
2.12474, 1.88083
2.11151, 1.88152
2.09876, 1.88007
2.10638, 1.86212
2.10272, 1.85591
2.11102, 1.851
2.12824, 1.85092
2.1318, 1.85982
2.13323, 1.88783
2.12745, 1.89595
2.1191, 1.90127
2.1082, 1.89199
2.09935, 1.89019
2.0915, 1.88753
2.08734, 1.86929
2.09502, 1.86013
2.09972, 1.8413
2.14537, 1.8895
2.1495, 1.88911
2.14191, 1.8645
2.14191, 1.8645
2.14198, 1.86088
2.1422, 1.8995
2.13872, 1.90321
2.12852, 1.90909
2.10637, 1.90427
2.09851, 1.90249
2.09158, 1.89531
2.08311, 1.88745
2.0838, 1.87983
2.07232, 1.87951
2.14724, 1.90463
2.15386, 1.89509
2.1495, 1.88911
2.14812, 1.88885
2.14191, 1.8645
2.14228, 1.8618
2.14206, 1.85903
2.07585, 1.89252
2.07042, 1.88525
2.11423, 1.87703
2.11719, 1.85827
2.11741, 1.86806
2.1186, 1.88785
2.13446, 1.87347
2.12481, 1.88089
2.11158, 1.88156
2.09884, 1.88009
2.10648, 1.86215
2.10282, 1.85594
2.11113, 1.85104
2.12836, 1.85099
2.13191, 1.85989
2.1333, 1.88789
2.1275, 1.89601
2.11914, 1.90132
2.10826, 1.89203
2.09941, 1.89021
2.09157, 1.88754
2.08742, 1.86929
2.09512, 1.86015
2.09984, 1.84133
2.14544, 1.88959
2.14957, 1.8892
2.14201, 1.86459
2.14201, 1.86459
2.14209, 1.86097
2.14224, 1.89957
2.13876, 1.90328
2.12856, 1.90914
2.10642, 1.9043
2.09856, 1.90251
2.09164, 1.89533
2.08317, 1.88745
2.08388, 1.87983
2.07238, 1.8795
2.14728, 1.90472
2.15394, 1.89519
2.14957, 1.8892
2.14819, 1.88893
2.14201, 1.86459
2.1424, 1.86188
2.14218, 1.85912
2.07591, 1.89249
2.07047, 1.88523
2.11432, 1.87706
2.1174, 1.85793
2.1176, 1.86772
2.11877, 1.88753
2.13464, 1.87319
2.12499, 1.88059
2.11176, 1.88121
2.09901, 1.87968
2.10667, 1.86179
2.10302, 1.85556
2.11134, 1.85069
2.12856, 1.85069
2.1321, 1.85959
2.13346, 1.88765
2.12765, 1.89574
2.11927, 1.90101
2.10842, 1.89166
2.09958, 1.88981
2.09174, 1.88711
2.0876, 1.86884
2.09531, 1.85973
2.10005, 1.84094
2.14561, 1.88943
2.14974, 1.88907
2.1422, 1.86431
2.1422, 1.86431
2.14228, 1.86069
2.14239, 1.89941
2.13889, 1.9031
2.12866, 1.90889
2.10654, 1.90393
2.09869, 1.90211
2.09178, 1.8949
2.08333, 1.88699
2.08406, 1.87937
2.07254, 1.87898
2.14739, 1.90458
2.15408, 1.89509
2.14974, 1.88907
2.14837, 1.88879
2.1422, 1.86431
2.14259, 1.8616
2.14237, 1.85884
2.07606, 1.892
2.07061, 1.88469
2.1145, 1.87673
2.11776, 1.85779
2.11793, 1.86758
2.11902, 1.88739
2.13494, 1.8731
2.12527, 1.88047
2.11203, 1.88105
2.09929, 1.8795
2.10702, 1.86162
2.1034, 1.85538
2.11173, 1.85053
2.12894, 1.85057
2.13245, 1.85949
2.13371, 1.88754
2.12787, 1.89562
2.11948, 1.90087
2.10866, 1.8915
2.09981, 1.88962
2.09199, 1.88691
2.08793, 1.86863
2.09566, 1.85953
2.10048, 1.84075
2.14585, 1.88936
2.14998, 1.889
2.14253, 1.86425
2.14253, 1.86425
2.14262, 1.86062
2.14259, 1.89932
2.13908, 1.903
2.12883, 1.90877
2.10673, 1.90376
2.09889, 1.90192
2.09201, 1.8947
2.08359, 1.88676
2.08434, 1.87915
2.07283, 1.87874
2.14758, 1.90451
2.15429, 1.89502
2.14998, 1.889
2.14861, 1.88872
2.14253, 1.86425
2.14292, 1.86154
2.14272, 1.85877
2.07629, 1.89174
2.07088, 1.88445
2.11479, 1.87658
2.11785, 1.8578
2.118, 1.86759
2.11908, 1.88739
2.13502, 1.87313
2.12534, 1.88048
2.1121, 1.88104
2.09936, 1.87946
2.10711, 1.8616
2.10348, 1.85537
2.11183, 1.85053
2.12905, 1.8506
2.13254, 1.85952
2.13377, 1.88756
2.12792, 1.89563
2.11952, 1.90086
2.10872, 1.89148
2.09988, 1.88959
2.09205, 1.88686
2.08799, 1.86859
2.09575, 1.85951
2.10059, 1.84074
2.14591, 1.8894
2.15004, 1.88904
2.14262, 1.86429
2.14262, 1.86429
2.14272, 1.86066
2.14264, 1.89935
2.13912, 1.90303
2.12887, 1.90878
2.10678, 1.90373
2.09894, 1.90188
2.09206, 1.89465
2.08364, 1.8867
2.0844, 1.87909
2.07287, 1.87865
2.14762, 1.90455
2.15435, 1.89507
2.15004, 1.88904
2.14867, 1.88876
2.14262, 1.86429
2.14302, 1.86158
2.14282, 1.85881
2.07635, 1.89165
2.07092, 1.88436
2.11486, 1.87657
2.11817, 1.85724
2.1183, 1.86704
2.11932, 1.88688
2.13529, 1.87266
2.1256, 1.88
2.11236, 1.88049
2.09962, 1.87884
2.10741, 1.86101
2.10381, 1.85476
2.11217, 1.84995
2.12938, 1.85008
2.13285, 1.85902
2.13401, 1.88715
2.12813, 1.8952
2.11971, 1.90036
2.10894, 1.89092
2.10011, 1.88898
2.09229, 1.88621
2.08828, 1.8679
2.09606, 1.85885
2.10095, 1.8401
2.14616, 1.88911
2.15029, 1.88879
2.14291, 1.86381
2.14291, 1.86381
2.14302, 1.86019
2.14284, 1.89905
2.13931, 1.9027
2.12901, 1.90836
2.10696, 1.90316
2.09913, 1.90128
2.09227, 1.89401
2.08387, 1.88602
2.08467, 1.87841
2.07313, 1.8779
2.14779, 1.90428
2.15456, 1.89487
2.15029, 1.88879
2.14892, 1.8885
2.14291, 1.86381
2.14332, 1.86111
2.14312, 1.85834
2.07658, 1.89096
2.07116, 1.88359
2.11513, 1.87603
2.11855, 1.85719
2.11864, 1.86698
2.11958, 1.88681
2.13561, 1.87264
2.12588, 1.87994
2.11264, 1.8804
2.09991, 1.87872
2.10778, 1.86092
2.1042, 1.85466
2.11257, 1.84988
2.12978, 1.85005
2.13322, 1.859
2.13427, 1.88711
2.12836, 1.89513
2.11992, 1.90028
2.10918, 1.89081
2.10036, 1.88885
2.09255, 1.88606
2.08862, 1.86776
2.09643, 1.85874
2.1014, 1.84
2.14641, 1.88908
2.15053, 1.88876
2.14326, 1.86383
2.14326, 1.86383
2.14338, 1.8602
2.14305, 1.89901
2.13951, 1.90265
2.12919, 1.90829
2.10716, 1.90305
2.09933, 1.90114
2.0925, 1.89386
2.08413, 1.88584
2.08496, 1.87824
2.07341, 1.87771
2.14798, 1.90425
2.15477, 1.89483
2.15053, 1.88876
2.14916, 1.88847
2.14326, 1.86383
2.14367, 1.86112
2.14349, 1.85835
2.07681, 1.89071
2.07141, 1.88339
2.11543, 1.87595
2.11867, 1.8571
2.11876, 1.86689
2.11971, 1.8867
2.13574, 1.87258
2.12601, 1.87986
2.11277, 1.88028
2.10004, 1.87856
2.10789, 1.86081
2.10431, 1.85455
2.11269, 1.84979
2.1299, 1.85
2.13335, 1.85895
2.1344, 1.88704
2.12848, 1.89505
2.12003, 1.90018
2.10931, 1.89068
2.10049, 1.88868
2.09267, 1.88588
2.08872, 1.8676
2.09654, 1.8586
2.10151, 1.83989
2.14654, 1.88905
2.15066, 1.88874
2.14339, 1.86379
2.14339, 1.86379
2.14351, 1.86016
2.14316, 1.89897
2.13961, 1.9026
2.12929, 1.90822
2.10727, 1.90289
2.09945, 1.90096
2.0926, 1.89368
2.08424, 1.88564
2.08508, 1.87805
2.07349, 1.87749
2.14808, 1.90423
2.15488, 1.89483
2.15066, 1.88874
2.14929, 1.88845
2.14339, 1.86379
2.14381, 1.86108
2.14362, 1.85831
2.07692, 1.89044
2.07149, 1.88315
2.11556, 1.87585
